AREA,SUBAREA,ISBN,TITULO,ED,ANIO,AUTOR,EDITORIAL,STOCK,PVP_S
LENGUA Y LITERATURA,NOVELAS,978-84-9061-221-7,YO PIENSO DIFERENTE,1,2015,SCHOVANEC,EDICIONES PALABRA,3,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-18712-05-0,EXTRAORDINARIOS,1,2022,SCHWAB,MAB GRAPHIC,3,59.2
LENGUA Y LITERATURA,NOVELAS,978-612-48586-6-6,GALLANT,1,2022,SCHWAB,UMBRIEL,6,63.7
LENGUA Y LITERATURA,NOVELAS,978-84-16517-62-6,UNA CANCION SALVAJE,1,2021,SCHWAB,UMBRIEL,3,63.7
LENGUA Y LITERATURA,NOVELAS,978-84-16517-60-2,UNA OBSESION PERVERSA,1,2021,SCHWAB,UMBRIEL,3,68.2
LENGUA Y LITERATURA,NOVELAS,978-987-48191-8-5,LLUVIA Y VIENTO SOBRE TELUMEE MILAGRO,1,2022,SCHWARTZ,CIA. NAVIERA ILIMITADA,3,58.4
LENGUA Y LITERATURA,NOVELAS,978-84-125704-1-0,HELL. GUIA ILUSTRADA AL INFIERNO,1,2023,SCHWAST,LIBROS DEL ZORRO ROJO,2,74.8
LENGUA Y LITERATURA,NOVELAS,978-950-808-628-0,EL AMANTE Y SUS METAFORAS,1,2010,SCOTTA,HOMOSAPIENS,1,5.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-7882-0,"¡PONTE, MESITA!",1,2014,SERRE,ANAGRAMA,3,51.2
LENGUA Y LITERATURA,NOVELAS,978-84-339-5968-3,TODO WILT,1,2020,SHARPE,ANAGRAMA,2,96.2
LENGUA Y LITERATURA,NOVELAS,978-84-9104-958-6,FRANKENSTEIN,4,2018,SHELLEY,ALIANZA,1,52.6
LENGUA Y LITERATURA,NOVELAS,978-84-125371-1-6,FRANKENSTEIN,1,2022,SHELLEY,LIBROS LIBRES,1,143.4
LENGUA Y LITERATURA,NOVELAS,978-84-17244-51-4,LOS MEJORES CUENTOS DE... GRANDES ESCRITORAS,2,2019,SHELLEY,MESTAS EDICIONES,3,16.7
LENGUA Y LITERATURA,NOVELAS,978-84-17972-55-4,SCANDALOUS,1,2021,SHEN,CHIC,2,86.4
LENGUA Y LITERATURA,NOVELAS,978-84-19185-95-2,WEATHERING WITH YOU VOL. 2,1,2022,SHINKAI,IVREA,1,49.3
LENGUA Y LITERATURA,NOVELAS,978-84-19185-00-6,WHEATHEARING WITH YOU VOL. 1,1,2022,SHINKAI,IVREA,1,49.3
LENGUA Y LITERATURA,NOVELAS,978-84-17920-07-4,THE PROMISED NEVERLAND VOL. 2,1,2022,SHIRAI,IVREA,1,52.9
LENGUA Y LITERATURA,NOVELAS,978-84-17920-38-8,THE PROMISED NEVERLAND VOL. 3,1,2022,SHIRAI,IVREA,2,44.0
LENGUA Y LITERATURA,NOVELAS,978-84-18061-96-7,THE PROMISED NEVERLAND VOL. 8,1,2021,SHIRAI,IVREA,2,52.9
LENGUA Y LITERATURA,NOVELAS,978-84-339-0519-2,EL MOVIMIENTO DEL CUERPO A TRAVES DEL ESPACIO,1,2023,SHRIVER,ANAGRAMA,3,80.9
LENGUA Y LITERATURA,NOVELAS,978-612-47796-8-8,LAS MUCHACHAS MALAS DE LA HISTORIA,1,2019,SILVA,MITIN,4,75.0
LENGUA Y LITERATURA,NOVELAS,978-612-47667-1-8,AL FINAL MUEREN LOS DOS,1,2018,SILVERA,PUCK,7,77.3
LENGUA Y LITERATURA,NOVELAS,978-987-4000-85-9,PIONEROS DEL DISEÑO,1,2016,SILVESTRE,DISEÑO,4,15.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-0213-9,EL FONDO DE LA BOTELLA,1,2021,SIMENON,ANAGRAMA,3,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-339-0216-0,LA MUERTE DE BELLE,1,2022,SIMENON,ANAGRAMA,2,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-33921-10-9,LOS POSTIGOS VERDES,1,2023,SIMENON,ANAGRAMA,3,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-339-0214-6,MAIGRET DUDA,1R,2022,SIMENON,ANAGRAMA,3,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-33902-15-3,MAIGRET TIENE MIEDO,1,2022,SIMENON,ANAGRAMA,3,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-339-0212-2,TRES HABITACIONES EN MANHATTAN,1R,2022,SIMENON,ANAGRAMA,3,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-16280-36-0,MEMORIAS DE UNA SUEGRA,1,2015,SIMS,SIRUELA,2,30.0
LENGUA Y LITERATURA,NOVELAS,978-84-9867-921-2,PERSEGUIDAS. UN CASO DE LA FORENSE SARA LINTON.,1,2011,SLAUGHTER,RBA LIBROS,4,25.0
LENGUA Y LITERATURA,NOVELAS,978-84-9867-950-2,NEGRAS TORMENTAS.,1,2011,SOLANA,RBA LIBROS,1,25.0
LENGUA Y LITERATURA,NOVELAS,978-84-9735-705-0,AMAME PARA QUE ME PUEDA IR.,1,2013,SOLER,AMAT,3,15.0
LENGUA Y LITERATURA,NOVELAS,978-987-500-045-2,LA MALDICION SOBRE EL SEXO,2R,2008,SOLER,MANANTIAL,1,10.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-6384-0,"¡DIVINAS! MODELOS, PODER Y MENTIRAS.",1,2015,SOLEY,ANAGRAMA,3,79.6
LENGUA Y LITERATURA,NOVELAS,978-612-4159-25-1,VIDA CONTINUA,1,2015,SOLOGUREN,ACADEMIA PERUANA DE LA LENGUA,3,70.5
LENGUA Y LITERATURA,NOVELAS,978-84-206-7804-7,"AMY, 27.",1,2013,SOUNES,ALIANZA,3,25.0
LENGUA Y LITERATURA,NOVELAS,978-84-206-6389-0,EL HIJO DE LA SOMBRA,1,2011,SPRUNK,ALIANZA,1,30.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-9775-3,EL OJO EN LA NUCA,1,2014,STAVANS,ANAGRAMA,3,59.3
LENGUA Y LITERATURA,NOVELAS,978-84-16365-11-1,LOS MEJORES CUENTOS DE... FANTASIA,3,2018,STEVENSON,MESTAS EDICIONES,2,16.7
LENGUA Y LITERATURA,NOVELAS,978-84-9104-091-0,"ANTOLOGIA DE CUENTOS DE TERROR, 2",1R,2016,STOKER,ALIANZA,2,40.0
LENGUA Y LITERATURA,NOVELAS,978-84-16775-07-1,LOS MEJORES CUENTOS DE VAMPIROS,3,2019,STOKER,MESTAS EDICIONES,3,27.8
LENGUA Y LITERATURA,NOVELAS,978-84-08-10875-7,AVISO DE TORMENTA.,1,2012,SUE,DESTINO,3,50.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-5960-7,CUENTOS,1,2018,TABUCCHI,ANAGRAMA,1,77.8
LENGUA Y LITERATURA,NOVELAS,978-84-339-6632-2,SOSTIENE PEREIRA,25,2023,TABUCCHI,ANAGRAMA,3,40.5
LENGUA Y LITERATURA,NOVELAS,978-607-8851-28-7,ISLA PARTIDA,2,2022,TARAZONA,ALMADIA,3,77.3
LENGUA Y LITERATURA,NOVELAS,978-84-939330-1-2,UN CORAZON GRANDE.,1,2013,TARCISIO,ROMANA,8,20.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-6443-4,COMO PERDER UN PAIS.,1,2019,TEMELKURAN,ANAGRAMA,1,74.8
LENGUA Y LITERATURA,NOVELAS,978-84-339-7152-4,TODAVIA TU,1,2007,TENA,ANAGRAMA,3,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-206-9935-6,LA DESIGUALDAD MATA.,1,2015,THERBORN,ALIANZA,2,30.0
LENGUA Y LITERATURA,NOVELAS,978-84-947734-1-9,LA GUERRA DE LAS SALAMANDRAS,1R,2021,TICHA,LIBROS DEL ZORRO ROJO,2,118.6
LENGUA Y LITERATURA,NOVELAS,978-84-1101-716-9,HUNTER X HUNTER N.1,1,2022,TOGASHI,PANINI,2,57.4
LENGUA Y LITERATURA,NOVELAS,978-84-1150-088-3,HUNTER X HUNTER N.3,1,2012,TOGASHI,PANINI,2,56.5
LENGUA Y LITERATURA,NOVELAS,978-84-339-0180-4,LOS LIBROS DE JACOB,1,2023,TOKARCZUK,ANAGRAMA,2,110.6
LENGUA Y LITERATURA,NOVELAS,978-84-18712-07-4,SQUAD,1,2022,TOKUDA,MAB GRAPHIC,4,77.3
LENGUA Y LITERATURA,NOVELAS,978-84-945950-3-5,ACOSTARSE CON LA REINA Y OTRAS DELICIAS,1,2017,TOPOR,LIBROS DEL ZORRO ROJO,3,104.2
LENGUA Y LITERATURA,NOVELAS,978-84-339-7886-8,LA MEJOR OFERTA,1,2014,TORNATORE,ANAGRAMA,3,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-330-2896-9,EL PULSO DEL COTIDIANO,1,2017,TORO,DESCLE DE BROUWER,5,20.0
LENGUA Y LITERATURA,NOVELAS,978-84-16997-50-3,¡TRAGATE ESE SAPO! PARA ESTUDIANTES,1,2022,TRACY,EMPRESA ACTIVA,1,59.2
LENGUA Y LITERATURA,NOVELAS,978-84-339-9838-5,LA PROCESION INFINITA.,1,2017,TRELLES,ANAGRAMA,2,66.5
LENGUA Y LITERATURA,NOVELAS,978-84-946103-4-9,VIDA INDOMITA,1,2016,TRIVERS,ANTONI BOSH EDITOR,5,21.0
LENGUA Y LITERATURA,NOVELAS,978-84-9061-235-4,NACEMOS PARA NO MORIR NUNCA,1,2015,TROISI,EDICIONES PALABRA,2,30.0
LENGUA Y LITERATURA,NOVELAS,978-612-47793-7-4,HUASCAR,1R,2019,TROMBEN,ESTRUENDOMUDO,8,79.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-9790-6,BLITZ,1,2015,TRUEBA,ANAGRAMA,3,62.9
LENGUA Y LITERATURA,NOVELAS,978-84-339-1620-4,LA TIRANIA SIN TIRANOS,7,2021,TRUEBA,ANAGRAMA,3,40.5
LENGUA Y LITERATURA,NOVELAS,978-84-339-6758-9,TODO ES COMPARABLE,1,2003,TUSQUETS,ANAGRAMA,3,36.9
LENGUA Y LITERATURA,NOVELAS,978-987-718-620-8,LOS DIARIOS DE ADAN Y EVA,1,2019,TWAIN,EDICIONES LEA,3,47.0
LENGUA Y LITERATURA,NOVELAS,978-84-16775-49-1,LOS MEJORES CUENTOS... NORTEAMERICANOS,2,2018,TWAIN,MESTAS EDICIONES,4,54.6
LENGUA Y LITERATURA,NOVELAS,978-612-4448-33-1,ENSEÑANZAS DE LAS MIL Y UNA NOCHES,1,2023,UCEDA,NUEVA ACROPOLIS,7,2.4
LENGUA Y LITERATURA,NOVELAS,978-612-47800-5-9,PAJARITO,1,2019,ULLOA,ESTRUENDOMUDO,47,45.0
LENGUA Y LITERATURA,NOVELAS,978-84-206-1056-6,LA MUJER FALSIFICADA,1,2013,UNGRIA,ALIANZA,2,20.0
LENGUA Y LITERATURA,NOVELAS,978-612-48895-4-7,EL LARGO ALIENTO DE LAS HISTORIAS APOCRIFAS,1,2022,VADILLO,ARTIFICE COMUNICADORES,29,44.8
LENGUA Y LITERATURA,NOVELAS,978-84-17208-24-0,AMAR SIN PALABRAS,1,2018,VALDES,AMAT,4,46.9
LENGUA Y LITERATURA,NOVELAS,968-18-6755-6,DAVID. NOVELA ETIMOLOGICA.,1,2006,VALENCIA,LIMUSA,1,10.0
LENGUA Y LITERATURA,NOVELAS,978-84-9104-647-9,EL CEMENTARIO MARINO,3,2017,VALERY,ALIANZA,1,45.8
LENGUA Y LITERATURA,NOVELAS,978-84-9104-922-7,JARDIN UMBRIO,1,2017,VALLE,ALIANZA,1,17.2
LENGUA Y LITERATURA,NOVELAS,978-84-9104-921-0,SONATA DE OTOÑO. SONATA DE INVIERNO,1,2017,VALLE,ALIANZA,3,40.0
LENGUA Y LITERATURA,NOVELAS,978-612-5044-22-8,EL TUNGSTENO,1,2022,VALLEJO,REVUELTA,3,37.4
LENGUA Y LITERATURA,NOVELAS,978-84-9104-930-2,POPULISMOS,1R,2018,VALLESPIN,ALIANZA,2,70.9
LENGUA Y LITERATURA,NOVELAS,978-612-47796-4-0,EL TIGRE EN LA CASA,1R,2019,VAN,MITIN,3,79.0
LENGUA Y LITERATURA,NOVELAS,978-612-4257-88-9,LA POLIFONIA EN LA GUERRA DEL FIN DEL MUNDO.,1,2019,VARAS,UNIV. PRIVADA ANTENOR ORREGO,9,6.4
LENGUA Y LITERATURA,NOVELAS,978-612-4370-46-5,ALCACHOFA,1,2019,VARIOS,UNIV. SAN IGNACIO DE LOYOLA (USIL),10,76.4
LENGUA Y LITERATURA,NOVELAS,978-84-1334-877-3,CRIMSON GRIMOIRE N.2 EL GRIMORIO CARMESI,1,2020,VARIOS,PANINI,1,53.8
LENGUA Y LITERATURA,NOVELAS,978-84-1334-968-8,CRIMSON GRIMOIRE N.3 EL GRIMORIO CARMESI,1,2021,VARIOS,PANINI,1,53.8
LENGUA Y LITERATURA,NOVELAS,978-84-1101-033-7,CRIMSON GRIMOIRE N.4. EL GRIMORIO CARMESI,1,2021,VARIOS,PANINI,1,53.8
LENGUA Y LITERATURA,NOVELAS,978-84-17644-69-7,EL HOMBRE DE ACERO N. 1,1,2018,VARIOS,ECC EDICIONES,2,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-17644-96-3,EL HOMBRE DE ACERO N. 3,1,2018,VARIOS,ECC EDICIONES,2,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-17665-10-4,EL HOMBRE DE ACERO N. 4,1,2018,VARIOS,CCG EDICIONES,2,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-941645-2-1,EL MURCIELAGO DORADO,1,2014,VARIOS,LIBROS DEL ZORRO ROJO,1,51.2
LENGUA Y LITERATURA,NOVELAS,978-612-4013-35-5,FABULAS.,4R,2017,VARIOS,LOS LIBROS MAS PEQUEÑOS DEL MUNDO,6,15.4
LENGUA Y LITERATURA,NOVELAS,978-84-1334-765-3,GRIMSON GRIMOIRE N.1 EL GRIMORIO CARMESI,1,2020,VARIOS,PANINI,1,53.8
LENGUA Y LITERATURA,NOVELAS,978-607-527-867-4,"MIRA, TOCA, SIENTE",1,2019,VARIOS,OCEANO,1,75.0
LENGUA Y LITERATURA,NOVELAS,978-958-58235-0-1,NADIN OSPINA. LA SUERTE DEL COLOR.,1,2014,VARIOS,EDICIONES EL MUSEO,3,40.0
LENGUA Y LITERATURA,NOVELAS,978-612-4448-39-3,SIMBOLISMO DE HERACLES Y SUS 12 TRABAJOS,1,2023,VASQUEZ,NUEVA ACROPOLIS,5,4.0
LENGUA Y LITERATURA,NOVELAS,978-84-206-8589-2,YEMEN. LA CLAVE OLVIDADA DEL MUNDO ARABE 1911-2011,1,2014,VEIGA,ALIANZA,4,30.0
LENGUA Y LITERATURA,NOVELAS,978-958-720-330-1,MIGUEL DE CERVANTES SAAVEDRA 1547 - 1616,1,2016,VELASQUEZ,EAFIT,4,31.0
LENGUA Y LITERATURA,NOVELAS,978-84-330-2694-1,JOEL ABDIAS JONAS.,1,2014,VERDINI,DESCLE DE BROUWER,4,9.0
LENGUA Y LITERATURA,NOVELAS,978-987-691-113-9,ANTES DE QUE SE VUELVAN MARIPOSAS.,1,2013,VERDUGA,BIBLOS,2,12.0
LENGUA Y LITERATURA,NOVELAS,978-612-4444-80-7,"MARCEL, UNA TERCERA VIDA.",1,2021,VERGARA,APOGEO,5,51.0
LENGUA Y LITERATURA,NOVELAS,978-84-17244-72-9,"LOS MEJORES CUENTOS DE CORSARIOS, VIAJES Y AVENTURAS",1,2018,VERNE,MESTAS EDICIONES,1,54.6
LENGUA Y LITERATURA,NOVELAS,978-84-16365-09-8,LOS MEJORES CUENTOS DE JULIO VERNE,4,2019,VERNE,MESTAS EDICIONES,4,27.8
LENGUA Y LITERATURA,NOVELAS,978-84-16775-48-4,LOS MEJORES CUENTOS DE... AVENTURAS,3,2018,VERNE,MESTAS EDICIONES,2,27.8
LENGUA Y LITERATURA,NOVELAS,978-84-17430-47-4,ANTOLOGIA DE RELATOS DE DETECTIVES,1,2019,VICENTE,ALMA,4,82.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-0517-8,TAN DIFICIL COMO RARO,1,2023,VILA,ANAGRAMA,2,73.7
LENGUA Y LITERATURA,NOVELAS,978-84-17421-74-8,UN LINAJE OSCURO,1,2022,VILCHEZ,TITANIA DE EDITORES,3,77.3
LENGUA Y LITERATURA,NOVELAS,978-84-339-9891-0,LA INVASION DEL PUEBLO DEL ESPIRITU,1,2020,VILLALOBOS,ANAGRAMA,3,70.1
LENGUA Y LITERATURA,NOVELAS,978-84-339-9822-4,NO VOY A PEDIRLE A NADIE QUE ME CREA,3,2021,VILLALOBOS,ANAGRAMA,3,70.1
LENGUA Y LITERATURA,NOVELAS,978-84-339-9945-0,PELUQUERIA Y LETRAS,3,2022,VILLALOBOS,ANAGRAMA,3,59.3
LENGUA Y LITERATURA,NOVELAS,978-612-4109-18-8,REFLEJOS.,1,2013,VILLAVICENCIO,UNIV. DE CIENCIAS Y HUMANIDADES,7,5.3
LENGUA Y LITERATURA,NOVELAS,978-607-17-2633-9,EL MERCADER DE CABALLOS,1,2016,VILLEGAS,TRILLAS,1,20.0
LENGUA Y LITERATURA,NOVELAS,978-607-8764-82-2,CONFERENCIA SOBRE LA LLUVIA,2,2022,VILLORO,ALMADIA,2,51.2
LENGUA Y LITERATURA,NOVELAS,978-607-8667-65-9,EXAMEN EXTRAORDINARIO,1R,2021,VILLORO,ALMADIA,3,46.8
LENGUA Y LITERATURA,NOVELAS,978-607-8851-29-4,MATERIA DISPUESTA,2,2023,VILLORO,ALMADIA,2,92.6
LENGUA Y LITERATURA,NOVELAS,978-84-17421-61-8,EL DIA QUE EL VOLVIO,1,2022,WARD,TITANIA DE EDITORES,3,68.2
LENGUA Y LITERATURA,NOVELAS,978-84-339-2335-6,MAJARETA,2,2011,WATERS,ANAGRAMA,1,62.9
LENGUA Y LITERATURA,NOVELAS,978-84-08-10768-2,EN LAS PROFUNDIDADES.,1,2012,WATSON,DESTINO,3,50.0
LENGUA Y LITERATURA,NOVELAS,978-84-9104-925-8,LAS AMAZONAS. MITO E HISTORIA,1,2017,WEBSTER,ALIANZA,1,52.6
LENGUA Y LITERATURA,NOVELAS,978-84-120788-5-5,EL HOMBRE INVISIBLE,1,2022,WELLS,LIBROS DEL ZORRO ROJO,1,85.4
LENGUA Y LITERATURA,NOVELAS,978-987-718-726-7,EL HONBRE INVISIBLE. LA MAQUINA DEL TIEMPO,1,2021,WELLS,EDICIONES LEA,4,75.7
LENGUA Y LITERATURA,NOVELAS,978-84-940336-6-7,EL FANTASMA DE CANTERVILLE,2R,2020,WILDE,LIBROS DEL ZORRO ROJO,1,81.8
LENGUA Y LITERATURA,NOVELAS,978-84-92892-87-7,LOS MEJORES CUENTOS DE OSCAR WILDE,5,2019,WILDE,MESTAS EDICIONES,2,27.8
LENGUA Y LITERATURA,NOVELAS,978-84-18180-48-4,BATMAN/SUPERMAN N. 3,1,2020,WILLIAMSON,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-18225-23-9,BATMAN/SUPERMAN N. 4,1,2020,WILLIAMSON,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-18293-03-0,BATMAN/SUPERMAN N. 5,1,2020,WILLIAMSON,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-17147-09-9,LIGA DE LA JUSTICIA CONTRA ESCUADRON SUICIDA N. 2 DE 3,1,2017,WILLIAMSON,ECC EDICIONES,1,52.9
LENGUA Y LITERATURA,NOVELAS,978-84-17147-33-4,LIGA DE LA JUSTICIA CONTRA ESCUADRON SUICIDA N. 3 DE 3,1,2017,WILLIAMSON,ECC EDICIONES,1,35.0
LENGUA Y LITERATURA,NOVELAS,978-84-19021-43-4,BATMAN VS. FEROZ! UN LOBO EN GOTHAM N. 1,1,2021,WILLINGHAM,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-124709-7-0,BATMAN VS. FEROZ! UN LOBO EN GOTHAM N. 2,1,2021,WILLINGHAM,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-19210-01-2,BATMAN VS. FEROZ! UN LOBO EN GOTHAM N. 3,1,2021,WILLINGHAM,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-9867-926-7,CONDENADOS AL SILENCIO. UN CASO DEL INSPECTOR JAVIER FALCON.,1,2011,WILSON,RBA LIBROS,3,25.0
LENGUA Y LITERATURA,NOVELAS,978-84-9056-636-7,EL CARTEL. VUELVEN LAS GUERRAS DEL NARCO DE EL PODER DEL PERRO,1,2015,WINSLOW,RBA LIBROS,4,78.8
LENGUA Y LITERATURA,NOVELAS,978-84-206-6386-9,LA CIUDAD DE LOS ANGELES O EL ABRIGO DEL DR. FREUD,1,2012,WOLF,ALIANZA,1,35.0
LENGUA Y LITERATURA,NOVELAS,978-612-48512-0-9,TRES GUINEAS,1,2021,WOOLF,REVUELTA,2,46.7
LENGUA Y LITERATURA,NOVELAS,978-84-18931-71-0,BATMAN/SUPERMAN: EL ARCHIVO DE MUNDOS N. 2 DE 7,1,2021,YANG,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-84-19210-60-9,BATMAN/SUPERMAN: EL ARCHIVO DE MUNDOS N. 7 DE 7,1,2021,YANG,ECC EDICIONES,1,18.0
LENGUA Y LITERATURA,NOVELAS,978-607-8851-06-5,MUNDOS ALTERNOS,1,2022,YASZEK,ALMADIA,3,93.5
LENGUA Y LITERATURA,NOVELAS,978-84-937009-8-0,MUSASHI 3. LA LUZ PERFECTA,1R,2014,YOSHIKAWA,QUARENTENA EDICIONES,2,51.1
LENGUA Y LITERATURA,NOVELAS,978-84-17854-34-8,FABLE,1,2022,YOUNG,PUCK,1,54.6
LENGUA Y LITERATURA,NOVELAS,978-84-339-0496-6,LIBRE,1,2023,YPI,ANAGRAMA,2,77.3
LENGUA Y LITERATURA,NOVELAS,978-84-252-2824-7,VIDAS CONSTRUIDAS.,2,2015,ZABALBEASCOA,GUSTAVO GILI,2,68.7
LENGUA Y LITERATURA,NOVELAS,978-84-206-7625-8,SALVAVIDAS,1,2013,ZACHAREY,ALIANZA,2,15.0
LENGUA Y LITERATURA,NOVELAS,978-84-339-6469-4,FRAGILES,2,2022,ZAFRA,ANAGRAMA,2,88.5
LENGUA Y LITERATURA,NOVELAS,978-84-267-2579-0,"EL VIAJE DEL CORDON DE PLATA.CUENTO PARA ENTENDER LA ADOPCION,LA ACOGIDA",1,2018,ZAIRA,SENTIR,3,44.6
LENGUA Y LITERATURA,NOVELAS,978-84-339-9955-9,BONSAI,18,2023,ZAMBRA,ANAGRAMA,1,55.8
LENGUA Y LITERATURA,NOVELAS,978-84-339-9956-6,LA VIDA PRIVADA DE LOS ARBOLES,1,2022,ZAMBRA,ANAGRAMA,2,59.3
LENGUA Y LITERATURA,NOVELAS,978-84-339-0516-1,LITERATURA INFANTIL,1,2023,ZAMBRA,ANAGRAMA,1,70.1
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-4159-42-8,POEMA DEL DESCUBRIMIENTO DEL PERU Y LA TOMA DEL CUZCO.,1,2016,ACADEMIA,ACADEMIA PERUANA DE LA LENGUA,14,71.3
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-5147-32-5,TRAS EL CERCO,1,2025,ALEXANDER,EDICIONES VICIO PERPETUO,6,28.5
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-4289-39-2,AL BORDE DEL AMOR,1,2020,ALVITRES,EDICIONES VICIO PERPETUO,4,16.1
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-84-1724-404-0,CANTAR DE MIO CID,1,2018,ANONIMO,MESTAS EDICIONES,5,32.6
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-5147-34-9,LATIDOS DE ESPERANZA,1,2025,ARISTA,EDICIONES VICIO PERPETUO,5,28.5
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-4289-24-8,TRAVESIAS REUNIDAS,1,2018,BARCELLI,EDICIONES VICIO PERPETUO,5,24.2
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-4289-07-1,AL PIE DEL DESIERTO,3,2016,BENAVIDES,EDICIONES VICIO PERPETUO,4,16.1
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-987-8331-41-6,RESPIRARE,1,2020,BIFO,PROMETEO,2,67.4
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-84-9181-059-9,ANTOLOGIA POETICA,1,2018,BRINES,ALIANZA,1,51.2
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-84-17421-28-1,CARTAS A LARA,1,2021,CASTILLO,TITANIA DE EDITORES,1,72.8
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-46801-6-8,PANOPTICA,1,2015,CERVERA,EDICIONES VICIO PERPETUO,5,16.1
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-45022-2-4,SIETE DIAS PARA LA ETERNIDAD,1,2015,CHIRINOS,SUR,2,33.4
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-84-18223-49-5,PENSAMIENTO DE HARU,1,2022,COMPANY,KOAN,2,53.0
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-48895-1-6,HOLOGRAMMI/HOLOGRAMA,1,2022,CRESPO,ARTIFICE,8,34.5
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-607-17-1490-9,POESIA MISTICA ESPAÑOLA.,1,2014,DE JESUS,TRILLAS,2,20.0
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-84-460-4749-0,ANTOLOGIA POETICA,1,2019,DE LA CRUZ,AKAL,1,46.1
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-5059-44-4,JAMES JOYCE Y LA POETICA DE LALENGUA EN ULISES,1,2025,DE LIMA,HORIZONTE,13,32.1
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-5044-05-1,LOS SICARIOS DEL TIEMPO,1,2021,DE RAMOS,REVUELTA,7,46.7
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-5147-33-2,CANCIONERO DE RUTA,2,2025,DEL CASTILLO,EDICIONES VICIO PERPETUO,5,28.5
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-5147-28-8,TIEMPO DE CRISTAL,1,2025,DEL CASTILLO,EDICIONES VICIO PERPETUO,5,19.0
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-305-219-5,LA EDAD LIGERA,1,2023,DREYFUS,PEISA,11,56.3
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-47010-6-1,"POETA EN MILAN. TOMO III, POESIA ESCRITA",1,2016,EIELSON,SUR,2,46.7
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-4289-43-9,LA PAGINA QUE ESCRIBIMOS,1,2021,ESPEJO,EDICIONES VICIO PERPETUO,2,9.7
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-612-46507-3-4,MIS DECIMAS Y YO,1,2013,ESPEJO,EDICIONES VICIO PERPETUO,7,18.5
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-9972-46-606-9,POESIA ABIERTA. POEMAS REUNIDOS,1,2017,FALLA,UNIV. SAN MARCOS,20,43.0
LENGUA Y LITERATURA,POESÍA Y POEMAS,978-9972-748-13-4,"CASA, CUERPO. LA POESIA DE BLANCA VARELA FRENTE AL ESPEJO",1R,2012,FERNANDEZ,UNIV. SAN IGNACIO DE LOYOLA (USIL),2,38.0
